metric_category,category_value,total_pred,precision,recall,f1,missed_fraction,merged_fraction,split_fraction,user,algorithm,execution_time,f1_oracle,f1_as_pct_orac
general,all,15203.0,0.9152141024797738,0.686094674556213,0.7842628864526675,0.3305084745762712,0.34177215189873417,0.0,keen_dijkstra,ta-hdbscan,1.2377521991729736,0.8360963937788413,93.80053451828613
building_size,medium,,0.9485240123366133,0.7553801169590644,0.8410052737808451,0.2435897435897436,0.2711864406779661,0.0,keen_dijkstra,ta-hdbscan,,0.8787252876954854,95.70741681810892
building_size,big,,0.42857142857142855,0.18552631578947368,0.2589531680440771,0.5333333333333333,0.5,0.0,keen_dijkstra,ta-hdbscan,,0.48899082568807334,52.956651626274684
building_size,small,,0.89375,0.6547619047619048,0.7558139534883721,0.4,0.6666666666666666,0.0,keen_dijkstra,ta-hdbscan,,0.8091603053435115,93.4071961386573
building_type,home,,0.9922802850356295,0.8747927754995201,0.9298400185485741,0.09999999999999998,0.1111111111111111,0.0,keen_dijkstra,ta-hdbscan,,0.9331657823699153,99.64360418221777
building_type,retail,,0.3716475095785441,0.14934565050038492,0.21306974190005493,0.52,0.625,0.0,keen_dijkstra,ta-hdbscan,,0.2896642527978934,73.55748589685987
building_type,work,,0.8379343169919086,0.5542263497560208,0.6671719564187588,0.06060606060606055,0.22580645161290322,0.0,keen_dijkstra,ta-hdbscan,,0.7987141911695188,83.53075027274161
building_type,park,,0.6975806451612904,0.2888146911519199,0.40850059031877217,0.6,0.5,0.0,keen_dijkstra,ta-hdbscan,,0.44372990353697744,92.06064028198416
dwell_length,mid,,0.8181818181818182,0.3426758328926494,0.4830413715989563,0.23529411764705888,0.23076923076923078,0.0,keen_dijkstra,ta-hdbscan,,0.4962518740629685,97.33794406540902
dwell_length,low,,0.28403361344537814,0.1111111111111111,0.15973534971644612,0.5555555555555556,0.6428571428571429,0.0,keen_dijkstra,ta-hdbscan,,0.33369565217391306,47.86857385639428
dwell_length,high,,0.9567535977792389,0.8034969325153374,0.8734535996532061,0.0,0.15789473684210525,0.0,keen_dijkstra,ta-hdbscan,,0.9135868297397274,95.60706998173836
general,all,14826.0,0.9898826386078511,0.7236686390532544,0.8360963937788413,0.364406779661017,0.02666666666666667,0.0,keen_dijkstra,oracle,0.014310359954833984,0.8360963937788413,100.0
building_size,medium,,1.0,0.7836842105263158,0.8787252876954854,0.28205128205128205,0.0,0.0,keen_dijkstra,oracle,,0.8787252876954854,100.0
building_size,big,,0.8075757575757576,0.3506578947368421,0.48899082568807334,0.5,0.13333333333333333,0.0,keen_dijkstra,oracle,,0.48899082568807334,100.0
building_size,small,,1.0,0.6794871794871795,0.8091603053435115,0.6,0.0,0.0,keen_dijkstra,oracle,,0.8091603053435115,100.0
building_type,home,,1.0,0.8747055230782654,0.9331657823699153,0.09999999999999998,0.0,0.0,keen_dijkstra,oracle,,0.9331657823699153,100.0
building_type,retail,,1.0,0.16936104695919937,0.2896642527978934,0.64,0.0,0.0,keen_dijkstra,oracle,,0.2896642527978934,100.0
building_type,work,,1.0,0.664882732567291,0.7987141911695188,0.06060606060606055,0.0,0.0,keen_dijkstra,oracle,,0.7987141911695188,100.0
building_type,park,,0.6197604790419161,0.34557595993322204,0.44372990353697744,0.4666666666666667,0.25,0.0,keen_dijkstra,oracle,,0.44372990353697744,100.0
dwell_length,mid,,0.851994851994852,0.3500793231094659,0.4962518740629685,0.17647058823529416,0.07142857142857142,0.0,keen_dijkstra,oracle,,0.4962518740629685,100.0
dwell_length,low,,0.9623824451410659,0.20184089414858647,0.33369565217391306,0.6349206349206349,0.043478260869565216,0.0,keen_dijkstra,oracle,,0.33369565217391306,100.0
dwell_length,high,,1.0,0.840920245398773,0.9135868297397274,0.0,0.0,0.0,keen_dijkstra,oracle,,0.9135868297397274,100.0
general,all,14836.0,0.9162173092477757,0.6702662721893491,0.7741770133272582,0.4067796610169492,0.34285714285714286,0.0,keen_dijkstra,tadbscan_coarse,0.10080099105834961,0.8360963937788413,92.59422945580104
building_size,medium,,0.9531988299707492,0.7432163742690059,0.8352117766897775,0.3076923076923077,0.25925925925925924,0.0,keen_dijkstra,tadbscan_coarse,,0.8787252876954854,95.04810984558952
building_size,big,,0.2653061224489796,0.11118421052631579,0.15669911914696338,0.6333333333333333,0.6363636363636364,0.0,keen_dijkstra,tadbscan_coarse,,0.48899082568807334,32.04541085744655
building_size,small,,0.9213917525773195,0.6547619047619048,0.765524625267666,0.5,0.6,0.0,keen_dijkstra,tadbscan_coarse,,0.8091603053435115,94.60728859440022
building_type,home,,0.9932330067669932,0.8580403106186196,0.9207003089598351,0.15000000000000002,0.058823529411764705,0.0,keen_dijkstra,tadbscan_coarse,,0.9331657823699153,98.66417375716217
building_type,retail,,0.0659090909090909,0.022324865280985373,0.03335250143760782,0.64,0.8333333333333334,0.0,keen_dijkstra,tadbscan_coarse,,0.2896642527978934,11.51419310993779
building_type,work,,0.8566299664911441,0.5633558948528254,0.6797075301490837,0.09090909090909094,0.16666666666666666,0.0,keen_dijkstra,tadbscan_coarse,,0.7987141911695188,85.10021953582928
building_type,park,,0.6651982378854625,0.25208681135225375,0.36561743341404357,0.6666666666666667,0.6,0.0,keen_dijkstra,tadbscan_coarse,,0.44372990353697744,82.39639260273012
dwell_length,mid,,0.5641677255400254,0.23479640401903754,0.3315907393577296,0.2941176470588235,0.4166666666666667,0.0,keen_dijkstra,tadbscan_coarse,,0.4962518740629685,66.81904022707118
dwell_length,low,,0.1326530612244898,0.042735042735042736,0.06464445549477872,0.6666666666666667,0.8095238095238095,0.0,keen_dijkstra,tadbscan_coarse,,0.33369565217391306,19.372279822539554
dwell_length,high,,0.9714158437894425,0.8026993865030675,0.8790352379992609,0.02631578947368418,0.05405405405405406,0.0,keen_dijkstra,tadbscan_coarse,,0.9135868297397274,96.21802869571687
general,all,11814.0,0.9536143558489927,0.5555226824457594,0.7020626908456409,0.5254237288135593,0.14285714285714285,0.2,keen_dijkstra,tadbscan_fine,0.05867576599121094,0.8360963937788413,83.96910883356182
building_size,medium,,0.9588940092165898,0.608421052631579,0.7444722719141323,0.41025641025641024,0.13043478260869565,0.21951219512195122,keen_dijkstra,tadbscan_fine,,0.8787252876954854,84.72184451030874
building_size,big,,0.8700564971751412,0.2026315789473684,0.32870864461045884,0.7666666666666666,0.14285714285714285,0.0,keen_dijkstra,tadbscan_fine,,0.48899082568807334,67.22184289407133
building_size,small,,0.9389830508474576,0.5073260073260073,0.6587395957193816,0.7,0.3333333333333333,0.5,keen_dijkstra,tadbscan_fine,,0.8091603053435115,81.41027079173489
building_type,home,,0.971295480297117,0.673152429979932,0.7951968666254381,0.15000000000000002,0.058823529411764705,0.47058823529411764,keen_dijkstra,tadbscan_fine,,0.9331657823699153,85.21496197662924
building_type,retail,,0.6153846153846154,0.09853733641262509,0.16987392169873922,0.84,0.5,0.0,keen_dijkstra,tadbscan_fine,,0.2896642527978934,58.64511069554201
building_type,work,,0.9375886524822695,0.5202266645679207,0.6691637983397449,0.12121212121212122,0.10344827586206896,0.07407407407407407,keen_dijkstra,tadbscan_fine,,0.7987141911695188,83.78013133332719
building_type,park,,1.0,0.19699499165275458,0.32914923291492326,0.8666666666666667,0.0,0.0,keen_dijkstra,tadbscan_fine,,0.44372990353697744,74.17783437430518
dwell_length,mid,,0.786723163841808,0.29455314648334213,0.42862639476721814,0.3529411764705882,0.18181818181818182,0.0,keen_dijkstra,tadbscan_fine,,0.4962518740629685,86.3727508488624
dwell_length,low,,0.4717948717948718,0.060486522024983565,0.10722610722610722,0.873015873015873,0.5,0.0,keen_dijkstra,tadbscan_fine,,0.33369565217391306,32.13290509707447
dwell_length,high,,0.9748416123404646,0.6513496932515337,0.7809201574050237,0.02631578947368418,0.05405405405405406,0.2702702702702703,keen_dijkstra,tadbscan_fine,,0.9135868297397274,85.4784823931296
general,all,12710.0,0.8570416994492526,0.5371301775147929,0.6603819339193695,0.4491525423728814,0.4461538461538462,0.4406779661016949,keen_dijkstra,lachesis_coarse,0.024135351181030273,0.8360963937788413,78.98394716603087
building_size,medium,,0.8514903259543315,0.571345029239766,0.6838384545390914,0.34615384615384615,0.49019607843137253,0.4375,keen_dijkstra,lachesis_coarse,,0.8787252876954854,77.82164279492883
building_size,big,,0.955193482688391,0.30855263157894736,0.4664346096469418,0.6333333333333333,0.18181818181818182,0.3333333333333333,keen_dijkstra,lachesis_coarse,,0.48899082568807334,95.38719034055659
building_size,small,,0.9276595744680851,0.5989010989010989,0.7278797996661103,0.7,0.6666666666666666,1.0,keen_dijkstra,lachesis_coarse,,0.8091603053435115,89.95495637383061
building_type,home,,0.8660436137071651,0.6549166739377018,0.7458267090620032,0.15000000000000002,0.5882352941176471,0.8235294117647058,keen_dijkstra,lachesis_coarse,,0.9331657823699153,79.92435247334764
building_type,retail,,0.5806451612903226,0.12471131639722864,0.20532319391634982,0.74,0.46153846153846156,0.0,keen_dijkstra,lachesis_coarse,,0.2896642527978934,70.8831662633944
building_type,work,,0.864231948703652,0.4879584448292145,0.6237424547283702,0.09090909090909094,0.4,0.3448275862068966,keen_dijkstra,lachesis_coarse,,0.7987141911695188,78.09332319675629
building_type,park,,0.9124087591240876,0.20868113522537562,0.33967391304347827,0.6666666666666667,0.2,0.5,keen_dijkstra,lachesis_coarse,,0.44372990353697744,76.54970069313171
dwell_length,mid,,0.9883527454242929,0.3141195134849286,0.4767255216693419,0.2941176470588235,0.08333333333333333,0.16666666666666666,keen_dijkstra,lachesis_coarse,,0.4962518740629685,96.06523352068008
dwell_length,low,,0.422680412371134,0.08086785009861933,0.1357615894039735,0.746031746031746,0.5,0.0,keen_dijkstra,lachesis_coarse,,0.33369565217391306,40.68425480509955
dwell_length,high,,0.8639836984207845,0.6242944785276073,0.7248379514210413,0.02631578947368418,0.5405405405405406,0.6486486486486487,keen_dijkstra,lachesis_coarse,,0.9135868297397274,79.33979867327346
general,all,7756.0,0.8503094378545643,0.32519723865877714,0.4704665430161222,0.47457627118644063,0.532258064516129,0.6,keen_dijkstra,lachesis_fine,0.03118109703063965,0.8360963937788413,56.26941421069768
building_size,medium,,0.8524496500499928,0.3490058479532164,0.49524915978590095,0.3589743589743589,0.58,0.6444444444444445,keen_dijkstra,lachesis_fine,,0.8787252876954854,56.35995307301606
building_size,big,,0.7147540983606557,0.14342105263157895,0.23890410958904112,0.7,0.3333333333333333,0.375,keen_dijkstra,lachesis_fine,,0.48899082568807334,48.8565627489784
building_size,small,,0.966903073286052,0.37454212454212454,0.5399339933993399,0.7,0.3333333333333333,0.5,keen_dijkstra,lachesis_fine,,0.8091603053435115,66.72769163708823
building_type,home,,0.900177200236267,0.39891806997644186,0.5528415961305925,0.15000000000000002,0.6470588235294118,0.7647058823529411,keen_dijkstra,lachesis_fine,,0.9331657823699153,59.24366351352573
building_type,retail,,0.36554621848739494,0.06697459584295612,0.11320754716981132,0.76,0.5833333333333334,0.125,keen_dijkstra,lachesis_fine,,0.2896642527978934,39.082332761578044
building_type,work,,0.7945619335347432,0.2897843538485755,0.42468281430219146,0.09090909090909094,0.5,0.6296296296296297,keen_dijkstra,lachesis_fine,,0.7987141911695188,53.170811160917125
building_type,park,,1.0,0.15859766277128548,0.2737752161383285,0.8,0.0,0.6666666666666666,keen_dijkstra,lachesis_fine,,0.44372990353697744,61.69861755001462
dwell_length,mid,,0.7875,0.2332099418297197,0.35985312117503065,0.3529411764705882,0.2727272727272727,0.45454545454545453,keen_dijkstra,lachesis_fine,,0.4962518740629685,72.514209010195
dwell_length,low,,0.4745762711864407,0.055226824457593686,0.0989399293286219,0.7777777777777778,0.5,0.0,keen_dijkstra,lachesis_fine,,0.33369565217391306,29.649750808577245
dwell_length,high,,0.8681350114416476,0.37239263803680983,0.5212089987978705,0.02631578947368418,0.6216216216216216,0.8,keen_dijkstra,lachesis_fine,,0.9135868297397274,57.050844192484504
general,all,7539.0,0.7279480037140205,0.2706114398422091,0.3945504870771775,0.5074626865671642,0.5606060606060606,0.03333333333333333,lucid_kowalevski,ta-hdbscan,0.2715151309967041,0.562929385933848,70.088806329173
building_size,medium,,0.7836871978137482,0.26364922206506364,0.3945599830660952,0.46341463414634143,0.5227272727272727,0.045454545454545456,lucid_kowalevski,ta-hdbscan,,0.5753148614609572,68.58157323872143
building_size,big,,0.5796019900497512,0.30246646473388145,0.39749786750071087,0.5789473684210527,0.6875,0.0,lucid_kowalevski,ta-hdbscan,,0.368513942816802,107.8650822442063
building_size,small,,0.7471830985915493,0.32736809626658436,0.45526711006221837,0.5714285714285714,0.5,0.0,lucid_kowalevski,ta-hdbscan,,0.6923542465200727,65.7563830005366
building_type,home,,0.8734835355285961,0.31401869158878504,0.461961503208066,0.24,0.2631578947368421,0.06666666666666667,lucid_kowalevski,ta-hdbscan,,0.6982968369829684,66.15546265453489
building_type,work,,0.7614496216646754,0.30567545963229414,0.43623089208304816,0.4736842105263158,0.35,0.0,lucid_kowalevski,ta-hdbscan,,0.44209215442092153,98.67419896977118
building_type,retail,,0.10884353741496598,0.036613272311212815,0.0547945205479452,0.6538461538461539,0.8888888888888888,0.0,lucid_kowalevski,ta-hdbscan,,0.15091678420310295,36.30777109204968
building_type,park,,0.0,0.0,0.0,0.5263157894736843,1.0,,lucid_kowalevski,ta-hdbscan,,0.08387096774193549,0.0
dwell_length,mid,,0.39244186046511625,0.1588235294117647,0.22613065326633167,0.375,0.6666666666666666,0.0,lucid_kowalevski,ta-hdbscan,,0.3039574326571334,74.39550047832158
dwell_length,high,,0.8812873724938445,0.3262794634718062,0.47624025850598745,0.33333333333333337,0.19230769230769232,0.045454545454545456,lucid_kowalevski,ta-hdbscan,,0.6446033006795516,73.88113867923526
dwell_length,low,,0.10827067669172932,0.04035874439461883,0.058799510004083295,0.647887323943662,0.88,0.0,lucid_kowalevski,ta-hdbscan,,0.18975139523084728,30.987656208034274
general,all,7958.0,0.9987434028650415,0.3919132149901381,0.562929385933848,0.5597014925373134,0.0,0.0,lucid_kowalevski,oracle,0.004103899002075195,0.562929385933848,100.0
building_size,medium,,1.0,0.40381895332390383,0.5753148614609572,0.5487804878048781,0.0,0.0,lucid_kowalevski,oracle,,0.5753148614609572,100.0
building_size,big,,1.0,0.2258762440501947,0.368513942816802,0.5789473684210527,0.0,0.0,lucid_kowalevski,oracle,,0.368513942816802,100.0
building_size,small,,1.0,0.5294662141314409,0.6923542465200727,0.5714285714285714,0.0,0.0,lucid_kowalevski,oracle,,0.6923542465200727,100.0
building_type,home,,1.0,0.5364485981308411,0.6982968369829684,0.19999999999999996,0.0,0.0,lucid_kowalevski,oracle,,0.6982968369829684,100.00000000000001
building_type,work,,1.0,0.2837729816147082,0.44209215442092153,0.5,0.0,0.0,lucid_kowalevski,oracle,,0.44209215442092153,100.0
building_type,retail,,1.0,0.08161708619374523,0.15091678420310295,0.7884615384615384,0.0,0.0,lucid_kowalevski,oracle,,0.15091678420310295,100.0
building_type,park,,1.0,0.04377104377104377,0.08387096774193549,0.5263157894736843,0.0,0.0,lucid_kowalevski,oracle,,0.08387096774193549,100.00000000000001
dwell_length,mid,,1.0,0.17921568627450982,0.3039574326571334,0.45833333333333337,0.0,0.0,lucid_kowalevski,oracle,,0.3039574326571334,100.0
dwell_length,high,,1.0,0.4755827581716369,0.6446033006795516,0.28205128205128205,0.0,0.0,lucid_kowalevski,oracle,,0.6446033006795516,100.00000000000001
dwell_length,low,,1.0,0.10482062780269058,0.18975139523084728,0.7464788732394366,0.0,0.0,lucid_kowalevski,oracle,,0.18975139523084728,100.0
general,all,6274.0,0.8348740835192859,0.25828402366863906,0.39451683362205314,0.6865671641791045,0.35714285714285715,0.03571428571428571,lucid_kowalevski,tadbscan_coarse,0.007599830627441406,0.562929385933848,70.08282805623764
building_size,medium,,0.8893336472804333,0.2671145685997171,0.41083374123021704,0.6585365853658536,0.2857142857142857,0.047619047619047616,lucid_kowalevski,tadbscan_coarse,,0.5753148614609572,71.41024311225752
building_size,big,,0.7554806070826307,0.19385547382085677,0.3085399449035813,0.7894736842105263,0.5,0.0,lucid_kowalevski,tadbscan_coarse,,0.368513942816802,83.72544673485112
building_size,small,,0.7383381924198251,0.31255785251465595,0.4391935833513982,0.5714285714285714,0.5,0.0,lucid_kowalevski,tadbscan_coarse,,0.6923542465200727,63.43480747881353
building_type,home,,0.8981827234254419,0.3211392968402314,0.4731182795698925,0.31999999999999995,0.17647058823529413,0.06666666666666667,lucid_kowalevski,tadbscan_coarse,,0.6982968369829684,67.75317522760481
building_type,work,,0.8410732714138287,0.26059152677857716,0.3979006468936897,0.5526315789473684,0.23529411764705882,0.0,lucid_kowalevski,tadbscan_coarse,,0.44209215442092153,90.00400548045995
building_type,retail,,0.0,0.0,0.0,0.9230769230769231,1.0,,lucid_kowalevski,tadbscan_coarse,,0.15091678420310295,0.0
building_type,park,,0.0,0.0,0.0,0.7894736842105263,1.0,,lucid_kowalevski,tadbscan_coarse,,0.08387096774193549,0.0
dwell_length,mid,,0.5871080139372822,0.13215686274509805,0.21574903969270165,0.625,0.4444444444444444,0.0,lucid_kowalevski,tadbscan_coarse,,0.3039574326571334,70.98001776323345
